,blnu_mT,all_sT,WW_mInv,bjets_mbb,blnu_pt,WW_mT,blnu_lnu_mT,blnu_bl_mInv,jj_lnu_dR,jj_l_dR,bb_lnu_dR,bjets_dR,bjets_mean_pt,min_b_l_dR,bjet_bijet_dR,ak4_jet1_phi,lep0_iso,nAK4_btag,lep0_eta,all_pt,nAK4,met_phi,bjet1_pt,bjet_bijet_dEta,ak4_jet2_eta,ak4_jet3_phi,ak4_jet3_eta,ak4_jet0_eta,ak4_jet1_eta,ak4_jet2_phi,ak4_jet2_pt,nAK4_nonbtag,jj_lnu_dPhi,jj_l_dPhi,bjet0_pt,bjets_pt_bb,ak4_jet3_bscore,bjets_dPhi,bjets_dEta,trijet_pt_rat,min_b_lnu_dPhi,trijet_pt,min_b_l_dPhi,bjet_bijet_dPhi,trijet_bijet_dPhi,jj_lnu_dEta,met_pt,lep0_phi,bb_lnu_dPhi,ak4_jet0_bscore,trijet_bijet_dR,trijet_bijet_dEta,ak4_jet3_pt,trijet_mInv,mjj,WW_pt,ak4_jet2_bscore,ak4_jet1_pt,jj_l_dEta,ak4_jet0_pt,bb_lnu_dEta,lep0_pt,all_jets_HT,all_mInv,all_mT,ak4_jet1_bscore
bb_lnu_dR,-0.02012763974876386,-0.19882697586189851,-0.1909294696282669,0.055556820107579376,-0.2643079157995196,-0.18310998745108722,0.020110461158172884,0.21707639219270988,-0.1377427239563208,-0.014748710072657708,1.0,0.10402771199353424,-0.012569993212465743,0.37749010540364464,-0.07291100899503931,0.00028163061813565453,-0.003986009924329305,-0.049533865761472395,-0.0006585231957194244,-0.08670098652859431,-0.1279257290699801,-0.0005507077111135857,0.046875144466664735,-0.00010127561897825351,-0.00014796104752398567,-0.0006223532921586638,-0.0002983198115538364,-6.680783148534503e-05,0.00022001519699652475,-0.0002020219162435213,-0.2061981986099981,-0.08193703329955032,-0.0006444571082702933,-0.0007686783163466736,-0.06943010454726035,-0.1208701855884532,-0.07718128143528748,7.704195957316703e-05,-5.061226768539448e-05,-0.05436516876185145,-0.21021203829172,-0.1901910247796495,-0.12976527192411488,0.00014766569859330365,0.00018011254466886325,-0.0003966785260349364,0.009495358318749429,0.0001694068965269706,0.00025292933196208715,0.13884179681799844,0.3037186612344673,6.461914674472192e-05,-0.16869850459618843,-0.08539090140235206,-0.12128618663123002,-0.037491346466096136,-0.05319934954688456,-0.22112818595179895,-0.00033190174613494035,-0.2173492153890264,-0.0007477920646318765,0.024471713986936084,-0.24758495582494525,-0.11602428595743601,-0.11758845061133626,-0.03234180586373921
bjets_dR,0.10410971591398925,0.006407964639351959,-0.015127830088293458,0.6200112694863277,0.1319192694487131,-0.041247847228201594,-0.02446933285472813,0.03627258183109543,0.1876211921614586,0.15398828337726314,0.10402771199353424,1.0,0.14483837050658402,-0.24064815559259714,-0.2047979720733405,-0.00012726495425371555,-0.00020170237256367,0.02627839341992308,-0.0006087518546268158,-0.01160309980485331,-0.013753742677421847,-0.0002826303026723428,0.11688097107564012,-0.0006184214310651141,-0.00012775038016625917,4.339295654598954e-05,-0.00044096570130997703,1.8434057986109824e-05,-6.738647888654054e-05,0.00032711446598301757,0.03464819296315052,-0.027479735124067723,-9.714350090353151e-06,0.00013971709341488846,0.10294882829147345,-0.37650857564990053,-0.06250425029248086,9.181014203909367e-05,-0.0004525506257028373,0.310756931795123,-0.16286300837842513,0.13433855239531556,-0.16876647681274093,-9.623662958700242e-05,-4.150993201861122e-05,-0.0008401230149081156,-0.018599296537737463,-0.00020057029713320933,-0.00020272209947760214,0.09995119276452807,0.018053922177795282,-0.00025155172747411126,0.016412072433417964,-0.006882468798896833,-0.04072013546498991,-0.23736750014422242,-0.02663480457071239,0.04277925538967322,-0.0007087632838172396,0.004839495701559352,-0.0001368527600532082,-0.021521546156150456,0.018554424390272814,0.10166709769645858,0.10104796443532174,0.042948197919444146
bjets_mean_pt,0.5558624861554783,0.6018372204961453,0.17607061712176597,0.7238145309044696,0.5458578735095508,0.22873192051197846,0.1836156042850313,0.2597138201102136,-0.09195824074011197,-0.024946375415453147,-0.012569993212465743,0.14483837050658402,1.0,-0.24334109010360272,-0.056104080992675956,0.00013749450288730845,0.0034802128592277,0.07568175145927636,0.0005100709992769473,0.0551832373045114,0.06935980266537461,-0.00018465006035840584,0.7762497558044755,-2.8480629289267465e-06,-0.0004493118837342823,-0.0001287507108208591,-0.00023075136937648146,0.0006741638909823446,0.0007227712908390851,-0.0002038791644237585,0.5510296589893787,0.015581303608405737,0.0004371836394580957,0.00021486795081654278,0.7433831411991416,0.6348498479675144,-0.16209396667083872,-0.0005314871977073538,-0.0002941268745662736,0.13048269352480862,-0.04862727926632072,0.5409074542249248,-0.04038314202439544,-0.00041824813822025726,-0.00026025284802775136,-1.7757998410875133e-05,0.1531265424347555,-0.0003010463878692865,-2.382769782253165e-05,0.26319855563138084,0.1441934382993044,0.0006256095157423084,0.39440713069368766,0.32694268427933076,0.12188062852505092,0.456992055017149,-0.06882215818552928,0.67517221873958,0.00021796547043694253,0.6208813401613096,-0.00019138601520210817,0.1357367772788081,0.6433894331672662,0.48100715597489846,0.4812585705445383,0.11926785190467386
min_b_l_dR,-0.05702187031584616,-0.23131078481082717,-0.12264166838909682,-0.21233175943094376,-0.32926889223181005,-0.1118962604054131,-0.015236341696245284,0.4184672587203428,-0.09435423347935919,-0.18781934064178893,0.37749010540364464,-0.24064815559259714,-0.24334109010360272,1.0,0.11412670710355001,0.0006467985700189129,-0.005467986933060262,-0.0939120532191921,-0.0009940613450975678,-0.034556816843052764,-0.07349751850319272,4.9894170651597414e-05,-0.17166611810431812,0.00041120444424349434,-0.0008282560791546105,-0.0004232245075034039,-0.0002426154124507017,-0.0008693873004115466,-0.0003357998908056447,-0.00018254082497802393,-0.2318415762123215,-0.00840826243122066,-0.0004453056153065959,-0.0007590530105885713,-0.19917344859457856,0.052036726850521194,0.012986270805786697,-0.00010363177390937212,0.0001918486481203726,-0.20475756884591928,-0.017064983971822965,-0.28587470264988346,-0.09464218173464793,0.0006033392382003076,0.00012084359466245469,0.00028623320295910915,-0.025583430633872067,0.00020981129159900882,-3.819311584008116e-05,-0.021515515709197904,0.15568240836555597,8.647622989306169e-05,-0.17931279030786224,-0.0778486263458885,-0.06867189455157119,0.034275908714133566,-0.02318375279752064,-0.2513690777030559,4.940831962043198e-05,-0.23368848116888075,-0.00015970787757326913,-0.04559619538318216,-0.25891749334221403,-0.13206459979548274,-0.132635730643988,-0.09071051630058719
bjet_bijet_dR,-0.09401975248156796,-0.03395960725123591,0.0737748333852067,-0.06316742953741142,-0.18996301223156478,0.09238827709754567,-0.11570254071947736,0.04599716387809931,-0.01290151414377258,0.02116231356326648,-0.07291100899503931,-0.2047979720733405,-0.056104080992675956,0.11412670710355001,1.0,8.764611027339447e-05,0.0019303436097548553,-0.011909266373656763,-0.0005527831871429309,0.006648368248291007,-0.008552720959158454,-4.556653538290123e-05,-0.04733099775807086,0.0016795172643587846,-0.0007009876623138218,-0.00029673199548512874,0.0001615588216691396,-0.00019705088706487817,-0.0009746717531851967,-0.0003537350431639407,-0.018482235328820717,-0.00039893641139482783,-6.240294394793738e-06,-0.0003038171366896916,-0.03769610973326147,0.20919230367280592,0.03396586673963641,0.0005046818936832443,-0.00022277426764757556,-0.5390619717943148,0.11784141115712139,-0.2228469927183642,0.12539322670012507,0.00034261299996592447,-8.621319848639695e-05,0.0008908060630514547,-0.0746460213022652,-0.0004097310603628833,-4.821229426791997e-05,-0.03888329508849434,0.5305832588353695,0.000559363545283467,-0.0038316851223818295,0.44990537440821093,0.13295156528958385,0.1768188514057716,0.0015032455402404167,-0.016122527841281837,0.0007300645928640063,0.0341562669884573,-0.0003445521728598416,-0.10833001005786486,0.008162651419275956,0.1338257839425937,0.13349714392250522,-0.013275763332557183
ak4_jet1_phi,0.00022871684482555268,0.0005157166198893696,7.822492247658137e-05,0.00016860584302271712,0.0003363345622758979,0.00014300589603195065,2.768854069008911e-05,0.00013417628118454202,5.1990978360219007e-05,4.13872407278767e-05,0.00028163061813565453,-0.00012726495425371555,0.00013749450288730845,0.0006467985700189129,8.764611027339447e-05,1.0,-0.00012932880776454067,-0.0003432256044860227,0.0004040362396610467,0.00012792286822033575,6.225047005241192e-05,-0.05920454860391886,-4.771773703379629e-05,-0.0001776930615728653,-1.212786718562349e-05,-0.0385652603425983,0.00021128861455391894,0.0007708355702783727,-0.0004552510383372863,-0.050809396978836144,0.0002700472460454732,0.0002568758320924052,0.000638162662213944,0.0001572646768722351,0.00026607639528698486,0.0005705278822535783,0.0002523504936195605,-0.0009029935437502122,-1.3437134850800752e-05,0.0003110072867596015,0.00038177957942044414,0.0005163127923019361,0.00028066712401570516,-0.00023770945126244076,-0.0001868433671231476,5.2192321314414926e-05,0.00017271447106946737,-0.0973097111871036,-0.0007188877536127784,0.00030677978849519267,0.0001948207516423359,0.00020689196349197173,0.00022959472988358782,0.0001308904141811036,1.464451560208004e-05,0.0004931695715504184,5.32244690134915e-05,0.0005347340604466151,6.384104698169581e-05,0.0005176647674139035,0.00022982627266634133,0.00027820937556530967,0.0004993079763631247,0.0002528073167333979,0.0002575615499400132,-0.0014304230036746302
lep0_iso,-0.008473682600602201,0.0014923603870330526,-0.0058972448364929065,0.0014393131749073273,-0.005619784271392431,-0.005259892532931757,-0.014065098069026866,-0.014110459816048236,-0.005583918657387719,-0.00874250301344677,-0.003986009924329305,-0.00020170237256367,0.0034802128592277,-0.005467986933060262,0.0019303436097548553,-0.00012932880776454067,1.0,-0.00010337266705496867,0.0005757283890457278,0.008239862216193756,0.005487526762287735,0.0003802629230609165,0.0018686111966075142,-0.0003902869061149105,5.291429179686008e-05,-0.00032521775013538587,0.0006724524694022506,0.0001423934494046886,0.0002465340982743666,0.0002607105341495233,0.005243883759688636,0.004831113816792079,0.00013218917491459933,0.00039685103114801075,0.003470821203696683,0.002574849921737986,-0.001599243795853584,0.00011164124226886743,0.0001392655139978752,-0.0019325347692345917,0.0007134485150622413,0.002317991652636605,0.0011735025417429381,0.0005251084065325862,0.0004708150247005181,0.00018740112739774572,0.006572206385026305,0.0005428046105835617,0.0002890467822370354,0.00011040851699117707,-0.000833907258365386,-0.00034805152629017886,0.0048211158516299315,0.002800841461887411,0.002179097046537949,0.0028768114924887325,-0.0007611099408386101,0.004616746016127427,0.00015646281441872686,0.004255674459005139,4.8186514897059074e-05,-0.024939474491788512,0.0058949510098634085,-0.0005514452219787003,-0.00046420042402228664,0.0003113822666280092
nAK4_btag,-0.028406031029255378,0.020743807260970196,-0.03580267247178187,0.062094046166020496,0.005693293079538011,-0.035670201070832845,-0.056324923045671334,-0.05178999470111259,-0.01662292298435835,-0.011810210287488899,-0.049533865761472395,0.02627839341992308,0.07568175145927636,-0.0939120532191921,-0.011909266373656763,-0.0003432256044860227,-0.00010337266705496867,1.0,0.00041270297280824166,-0.03176927749273671,0.10184464660607102,-0.0002106795428893465,0.08323900070880803,-0.0011393693885237161,0.0012202035386408327,-0.0002437642205999856,0.0007172987324090448,0.0007699041967876077,0.0008183249270384471,-0.00022499247581461,0.048391776041321014,-0.5022327934804146,-0.0002992124118858733,-5.642059033941609e-06,0.030276130884605342,-0.006386693424375837,0.2189724526475876,-0.00037427954847518024,-0.00032682576921463176,0.021384730275433323,4.027603645322996e-05,0.012360655198799529,-0.002422019700936827,0.00023807264577997844,0.00035786462937526127,-0.0009873158057996658,-0.03910814100187361,0.00043472415009681805,0.0006301870946903143,0.24020430804850634,0.00358174674962436,-0.000506081729626086,0.060877436938033,-0.018006839293824423,-0.0286744358537886,-0.0073092298565367395,0.23058661961195726,0.029820840170989193,-0.001003608779810921,0.0016623199754487229,-0.0001645445017165653,-0.03574228870168964,0.045423179935121814,0.009846942429907612,0.009459515770844898,0.24296506697368547
lep0_eta,-0.00015603916122656204,0.00027939778466968613,0.0001689212229633901,-0.00044375042529135804,0.000789994154907451,0.00015642406563079537,-2.216167039806363e-05,-0.0007041017032432031,0.0002478329548047832,0.0001388684205328154,-0.0006585231957194244,-0.0006087518546268158,0.0005100709992769473,-0.0009940613450975678,-0.0005527831871429309,0.0004040362396610467,0.0005757283890457278,0.00041270297280824166,1.0,-0.00036769921503385273,-0.0004024261252831794,0.0014539720502382248,0.0007634681769207733,0.0869482936210357,0.24664795362061154,-2.5142238497498454e-05,0.19678472364461516,0.29700126309660574,0.30221472483469036,0.00037291408740960854,0.00010682069553197179,-0.000593618854122005,0.0002527071597956271,0.0003326088958955278,-1.0757464489348721e-05,0.00020601900179330546,6.374390389734134e-05,0.00034839929423676207,0.061409907030116055,0.00036707201670072546,-0.00016823353343164277,0.00024787847285721317,-0.00016994191671195082,-0.00026688161788172447,-0.00018623051578800376,0.4204097548505924,0.00045456868167355227,-0.0016557696157995382,0.00015807427473312564,0.00045987998901118486,-0.0005607915696326677,0.17297569813338257,-0.00016163034037053683,-3.144387645442646e-05,0.00017741430720284918,-7.330888244632834e-05,0.00023818809673890166,-4.5911038497443665e-05,0.5343910809548582,0.00014618710463040353,0.12286679099940322,0.0009295902686491977,-2.8386333544504305e-05,-0.0002610720287547201,-0.0002643192118203406,0.00043442208933001437
all_pt,0.10339911471662262,0.09465128725349603,0.08134559450977898,0.03683184342489373,0.06755885783558863,0.10172337998945519,0.1134652896829476,0.04352243525991259,-0.05831958010443805,-0.015403256044669706,-0.08670098652859431,-0.01160309980485331,0.0551832373045114,-0.034556816843052764,0.006648368248291007,0.00012792286822033575,0.008239862216193756,-0.03176927749273671,-0.00036769921503385273,1.0,0.021952963014503668,0.0016878560878231278,0.033168773481230894,0.00033986185892388477,-0.0007428555679117628,-9.850009093675273e-05,-0.0005644391919845454,-0.00018449765299982228,-1.0912809189402398e-05,-0.0001592149534946425,0.04480612745433895,0.037850729046132736,0.00018493338178848876,7.97999747382402e-05,0.05127894894974246,0.08656135294883077,-0.009772649388506492,0.0002777791085521172,-0.0002127755749773678,0.0318899966099727,0.03456337845706067,0.08916245590874373,0.0239136783553086,-0.000491043798453926,-0.0005516355047975202,-1.4310913639430496e-05,0.1030836726204957,0.0004852123982542249,-0.000290768948214861,-0.008749468133858969,0.0157312777594595,0.0005090997765527368,0.03656647258020829,0.08259888497394763,0.05405615691692685,0.18165448657997965,-0.010434055139581701,0.050869786786437735,5.5134820710843264e-05,0.08122556564593326,6.464945000992269e-05,0.05278177886816906,0.0696929503150551,0.08821669239311421,0.10343786336012567,-0.01717129624553815
nAK4,0.13365526053935084,0.43530605258607424,0.20437711252416396,0.04227889811299186,0.14437222570903632,0.2315585137050763,0.08483706783273336,0.05308003138373964,-0.03309950382213488,-0.018428279896614524,-0.1279257290699801,-0.013753742677421847,0.06935980266537461,-0.07349751850319272,-0.008552720959158454,6.225047005241192e-05,0.005487526762287735,0.10184464660607102,-0.0004024261252831794,0.021952963014503668,1.0,-0.0005591173075018531,0.049405294523181625,0.00042237863611495135,-0.0001892983774049367,0.0003701450211768559,-0.0004670568553008227,-0.0003915094319974865,-0.00033798920702055843,-9.945086853254504e-05,0.3299644894126456,0.8090863991883632,0.00035537285087576065,0.00021082195986737437,0.0562665827665482,0.10212045303838091,-0.00339337879099043,-4.980266405672812e-05,-0.000566705302691067,0.2536102116093305,0.044129063258432265,0.31750447339254595,0.035058967725794934,-0.00015624133367973992,0.00018856050335762042,-3.454662366974835e-05,0.07273754291001353,-0.00010607749554068616,-0.00010130489271187863,-0.10966565118557087,-0.21410804023917226,0.00010832936835808,0.4584082058162529,0.1565977039721639,0.10241137538999108,0.28818522246117634,-0.02896067095506103,0.24044155802401146,-2.0268603539970073e-05,0.21475612327989735,-0.0003335035100264376,0.05728202594291751,0.48680333043684637,0.47142822533982265,0.4710717143129953,-0.06846090984617449
met_phi,0.000499332584907316,-0.0002493349861814453,-0.00024507814177681314,-0.00044254845309358784,-0.00021377517070266615,-0.0002195529160520804,0.000719052099443568,0.00017165151326342957,-0.0004053740120538247,-0.00033054393965444994,-0.0005507077111135857,-0.0002826303026723428,-0.00018465006035840584,4.9894170651597414e-05,-4.556653538290123e-05,-0.05920454860391886,0.0003802629230609165,-0.0002106795428893465,0.0014539720502382248,0.0016878560878231278,-0.0005591173075018531,1.0,-0.0001381115934045335,-0.00016651823363537826,0.0014456780193852084,-0.045565371265531125,0.0012067380452509251,0.0016643265223116083,0.0015322049339557466,-0.05965489037422224,0.00012176451244419237,-0.0003615526422846583,0.00027801284620075124,0.0001698906264396972,-0.0001428071845209766,-2.760415565767872e-05,-0.00019486536655791058,0.00021784891268897906,-0.00019337898560214915,-0.0009756141840129053,-0.00025260564217089603,-0.0008124572256077733,-0.00041534446037281094,0.0001219605277704866,-0.00032453281351817637,-0.00041663102386730396,0.0007540702475102617,0.05390864302023292,0.0010470301727926897,0.0005112441820363532,0.00011219162868808813,0.0010022053597555755,-0.0002299809925901344,-0.000477924408750567,-0.00017361436718662976,0.00017683534235342048,-0.00011839121646312443,-0.0005436912082835193,-0.0004246473019146288,-0.0004889985058979624,-0.0009023991226870264,-0.00014802079524265304,-0.0004906843198700664,-0.0005795002018479386,-0.0005567667116391366,-0.0001605408785864766
bjet1_pt,0.4257442872269112,0.45720895062736666,0.12355666556604249,0.5782037036376593,0.4053921064621814,0.1659007740736028,0.15335752341085046,0.21821458138849587,-0.07249636998889084,-0.026601667018430693,0.046875144466664735,0.11688097107564012,0.7762497558044755,-0.17166611810431812,-0.04733099775807086,-4.771773703379629e-05,0.0018686111966075142,0.08323900070880803,0.0007634681769207733,0.033168773481230894,0.049405294523181625,-0.0001381115934045335,1.0,2.8400749940888224e-05,-0.0001960724408908335,-0.00027912753954337645,-0.00010828469774146008,0.0007358322938692927,0.000715486580047356,-0.0005395914043701631,0.4182662598178865,-0.006228730167377075,3.451452593910396e-05,-0.00030530843838058906,0.15538090033992005,0.4639119088720462,-0.03303256232506545,-0.0003025844283684577,4.619709025559724e-05,0.08597848847532252,-0.042144006469472514,0.408524720007032,-0.037977732479540886,-8.339673136074201e-05,5.0954657844643824e-05,-1.6888257853668124e-05,0.1291318691898565,-0.00022161194444409398,0.00042935777335586616,0.04916713081519498,0.12997782408208036,0.0006191033963503722,0.31651049181053914,0.2569366438196904,0.08295676231548886,0.34634739384231467,0.023485783234878488,0.49304643638337936,0.00021558667717670076,0.4665413193428355,-0.00014963436151029365,0.11083671280928944,0.4830313760381033,0.3702789661249382,0.37034391672820055,0.08505543824762565
bjet_bijet_dEta,0.00037801794950700126,0.0005088513259295491,0.00025242855482749934,-0.00023150825971632094,0.0003065014828685131,0.00032044388983065757,0.0003033540976567213,0.0001339112072780749,-0.00013483001897006796,-4.146615831319781e-05,-0.00010127561897825351,-0.0006184214310651141,-2.8480629289267465e-06,0.00041120444424349434,0.0016795172643587846,-0.0001776930615728653,-0.0003902869061149105,-0.0011393693885237161,0.0869482936210357,0.00033986185892388477,0.00042237863611495135,-0.00016651823363537826,2.8400749940888224e-05,1.0,-0.11060800707495771,-0.0005568075219422317,-0.07173095946538612,-0.18924604443566254,-0.1349700029430639,1.4600313739988393e-05,0.00038035662199758065,0.0010402491516322216,-0.0002434656191777164,-5.136034523559641e-05,-3.459530639796705e-05,0.0003693533327940847,-0.00019590487711554035,5.492269607659918e-05,-0.08284998367249626,-0.0003137625689645111,-0.00011858438286149723,0.00017564066168807582,-0.0001869910300159589,-0.0002956063089013945,-0.0002265525614318362,0.6454681032609598,0.00016799731732946454,-0.0002483082376945388,0.0005375709785783803,-0.0006019132700482816,-0.00012465368395948534,0.7552130653401388,0.00030377059062162943,0.0007432970144421661,2.4798573002188082e-05,0.000635929276756158,-0.000481310251850528,0.00033043450754849786,0.6378987722145576,0.0004918800665876782,-0.2100888039263427,0.00025848828588935496,0.0004972983116037712,0.000622132613379108,0.0006260418830219976,-0.0004719612694629199
ak4_jet2_eta,-0.0009037308401116728,-0.0008452235528868203,-0.000652721605914041,-0.0004989610028768546,-0.000918816224376391,-0.0006541450727002351,-0.0008803777022547215,-0.0006018060804139914,-0.0003129021489729158,-0.000508334306529751,-0.00014796104752398567,-0.00012775038016625917,-0.0004493118837342823,-0.0008282560791546105,-0.0007009876623138218,-1.212786718562349e-05,5.291429179686008e-05,0.0012202035386408327,0.24664795362061154,-0.0007428555679117628,-0.0001892983774049367,0.0014456780193852084,-0.0001960724408908335,-0.11060800707495771,1.0,0.0005110291823952446,0.200988265350002,0.25333515660230627,0.24272086417281766,0.00026534542369996487,-0.00041822376500021954,-0.0008853973047247637,1.3434198792655696e-05,-0.0002621332436218281,-0.000496027947587399,-0.0006240883849472755,0.0001594965227909845,-6.5109329656282315e-06,-0.05526843535649946,-0.0003662322655957158,0.00020959865107477273,-0.0008300255366817246,0.00017806155433469132,-0.0004726768094070559,-9.617045833536052e-05,-0.277559456706837,-0.0010689428495783445,-0.0005728367314829262,0.00014065092149527497,0.00042724370179440287,-0.00023661758370377686,0.02689401861872655,-6.805608997881e-05,-0.000569722711272974,4.671048536683397e-05,-0.0003634312752244206,0.0008430206421588936,-0.0007544548725404696,-0.23722132255237047,-0.0007278504162033864,-0.34336562624572786,-0.00019931901771334866,-0.0006439589915436562,-0.0006231439276488761,-0.0006302374610992827,0.0001391691598139201
ak4_jet3_phi,-6.754912213719745e-05,0.00015013958987823096,0.00013233558742947152,-0.00028189660703693354,0.0004043752163710289,7.350210526058633e-05,-0.00014073047773309415,-7.78711817086662e-05,0.0004993546743226883,0.0007712948989448818,-0.0006223532921586638,4.339295654598954e-05,-0.0001287507108208591,-0.0004232245075034039,-0.00029673199548512874,-0.0385652603425983,-0.00032521775013538587,-0.0002437642205999856,-2.5142238497498454e-05,-9.850009093675273e-05,0.0003701450211768559,-0.045565371265531125,-0.00027912753954337645,-0.0005568075219422317,0.0005110291823952446,1.0,0.00012974192834310885,0.0003621398788345611,0.0004570053149818995,-0.03671692246448278,0.00013200313756907216,0.00046575592199891297,-0.0001866129928994574,-1.0436141595328212e-05,9.43995575133447e-05,-0.00031256574327308484,-0.00024897993358681314,-0.00038838777824935967,0.0003058471229520108,0.0007011903874822928,-0.00013120406743607493,0.00041656958959237085,-7.388140269168835e-05,0.00022031420803668054,0.00020640871353219583,-0.0005547511652968899,-0.00042122621138182347,-0.0851612381084795,0.0001247958109886899,1.3218409017028596e-05,-0.0005297107862780285,-0.0002694171999109068,0.00034898811286179776,-0.00032575514211935773,-3.391189170048999e-05,-0.0004088698390188465,2.7961128265499573e-05,0.0002030644616693955,-0.0006103286724039488,7.750202544676497e-05,-0.00011586406662885447,0.00035627127616344646,0.0002203879279959202,-2.783005304252823e-05,-2.9754254404179875e-05,0.0002490542707319911
ak4_jet3_eta,-9.297154463015204e-05,-0.00013173084195241687,0.00019634607800910072,-0.0005401700094973321,0.00022226317901159965,0.0001561094243359137,0.00011307826031226142,-0.00043311260728923375,0.00012686502733447427,0.00031026202927819744,-0.0002983198115538364,-0.00044096570130997703,-0.00023075136937648146,-0.0002426154124507017,0.0001615588216691396,0.00021128861455391894,0.0006724524694022506,0.0007172987324090448,0.19678472364461516,-0.0005644391919845454,-0.0004670568553008227,0.0012067380452509251,-0.00010828469774146008,-0.07173095946538612,0.200988265350002,0.00012974192834310885,1.0,0.22645472828698035,0.21555710192640865,-0.00021475687238224292,-0.00023484394662348418,-0.000829742708074401,0.0005442779911568003,9.11834317049066e-05,-0.00024669191430415875,-0.00014165722577050098,0.001002789221723157,-0.00033972181596660984,-0.10127630101021819,-4.252927901722919e-05,0.00015732755218223748,8.724033949559681e-05,0.0007253424408971589,-0.0001792109229085712,-0.00021444185680754343,-0.2544647142042621,7.66846596356866e-05,-0.000353916035109059,-0.00028217874566528023,-0.00013264393359514447,-0.00042108828444636443,0.0107424190798899,-0.0005040603174104485,3.997238381217052e-05,-3.430138755612939e-05,-0.00032349344570086017,0.000700737890280339,1.0465895252219588e-05,-0.2209717958498657,-9.122665444517913e-05,-0.2937587311707267,0.00021405361957675808,-0.0002335329427705454,-0.00016541637056544166,-0.00017198838707311283,-0.00010742095332885015
ak4_jet0_eta,0.00012964646034330959,-1.9430216849691156e-05,1.8335640681702376e-05,0.00026792777456847484,0.00047970805943352876,3.346723783930998e-05,5.99387757675818e-05,-0.0004083418645066604,8.203448036280382e-05,8.504605124341598e-06,-6.680783148534503e-05,1.8434057986109824e-05,0.0006741638909823446,-0.0008693873004115466,-0.00019705088706487817,0.0007708355702783727,0.0001423934494046886,0.0007699041967876077,0.29700126309660574,-0.00018449765299982228,-0.0003915094319974865,0.0016643265223116083,0.0007358322938692927,-0.18924604443566254,0.25333515660230627,0.0003621398788345611,0.22645472828698035,1.0,0.25748743813464864,0.000510364263513523,-0.0002840509446002872,-0.0007951502193811839,8.924990544297087e-05,0.00017855988741210795,0.0002756913229330208,0.0004220253796775185,-0.0003542073835458929,0.00020475246333412155,0.0019199812931798583,0.00040342470344008834,0.00034845595292454863,0.00010980486141695308,0.00038521086264099014,-5.604078192522592e-05,-9.812090680068097e-05,-0.3317425291673714,0.00014935431976320615,-0.0004525279157706246,-0.00029564084536984114,0.0011253528285314594,0.00034327797472703705,0.1942891013998262,-0.0003210230466791734,0.0003245154516683763,5.6025415557190594e-05,-5.4749374427901724e-06,0.0002892244411109364,-0.00011833053063965902,-0.2943375437678459,0.00011077416586747463,-0.39791400554760187,0.0002661112216214055,-0.00013329834315064907,6.857301040546758e-05,6.906342156795269e-05,0.00015342024386999896
ak4_jet1_eta,0.00013891272350948105,8.019040462166961e-05,-0.0006699263856203997,0.000428724700261816,0.00029955121450460175,-0.0006382989187193245,2.490887244989346e-05,4.338943216060628e-05,-0.00038803107471122614,-0.0005327553156106477,0.00022001519699652475,-6.738647888654054e-05,0.0007227712908390851,-0.0003357998908056447,-0.0009746717531851967,-0.0004552510383372863,0.0002465340982743666,0.0008183249270384471,0.30221472483469036,-1.0912809189402398e-05,-0.00033798920702055843,0.0015322049339557466,0.000715486580047356,-0.1349700029430639,0.24272086417281766,0.0004570053149818995,0.21555710192640865,0.25748743813464864,1.0,-8.518256823739789e-05,2.115471006734271e-05,-0.0007772327436100354,-2.550869434330941e-05,-1.7109427804268754e-05,0.0003734437101360115,0.00014111244225523361,-2.409401470671551e-05,-9.703205622673672e-05,-0.01255905795805236,0.0004274490468519915,-0.00022710461253671953,0.0002373205938177493,-0.000435382488657833,3.141193253157096e-06,9.888352726009645e-05,-0.2593770864746484,0.00015791978358459634,-0.0005425728130759437,2.559628087063384e-05,0.00043931144141262754,0.000241096679252884,0.08069507813251173,-0.0001480075204162103,-0.000570674807031339,-0.0006248582395372109,0.00010010941612693863,0.0005175977760529689,-0.00013742768430304904,-0.21511658738896564,0.00015088789110683925,-0.38143441676762274,0.00041350394991441266,-5.221882285543071e-05,-0.0003852055785212849,-0.00037685231862376236,0.0009501704383266113
