,bjet0_pt,ak4_jet0_pt,all_mInv,ak4_jet2_bscore,ak4_jet1_bscore,min_b_l_dPhi,lep0_pt,ak4_jet1_pt,min_b_lnu_dPhi,WW_pt,bjet_bijet_dPhi,ak4_jet2_pt,all_mT,trijet_pt_rat,ak4_jet0_bscore,min_b_l_dR,ak4_jet3_pt,all_pt,jj_l_dPhi,trijet_bijet_dR,blnu_lnu_mT,jj_lnu_dEta,jj_lnu_dR,trijet_pt,jj_l_dR,ak4_jet3_bscore,jj_l_dEta,WW_mT,blnu_bl_mInv,trijet_mInv,lep0_iso,nAK4_nonbtag,nAK4_btag,bjet_bijet_dEta,bjet1_pt,ak4_jet0_eta,ak4_jet3_phi,ak4_jet1_eta,lep0_phi,ak4_jet2_eta,ak4_jet3_eta,nAK4,met_phi,ak4_jet1_phi,ak4_jet2_phi,lep0_eta,trijet_bijet_dPhi,mjj,bb_lnu_dEta,WW_mInv,all_jets_HT,bjets_mean_pt,met_pt,blnu_mT,bjets_dPhi,bjets_dR,all_sT,trijet_bijet_dEta,jj_lnu_dPhi,bb_lnu_dPhi,bjets_dEta,bjet_bijet_dR,bb_lnu_dR,bjets_pt_bb,bjets_mbb,blnu_pt
bjet_bijet_dPhi,-5.159925185032468e-05,-2.7929890611844557e-05,-0.000344585125637235,-0.00042019692659194533,-0.00024728185267199504,-0.24010630038227526,0.00029780436968875133,7.175317520385749e-05,-0.3474194727890269,-0.00026234393975054746,1.0,-2.776739295431152e-05,-0.0003494519301493089,-0.00012659485595573937,0.0004652610789563155,-0.00030527536747822643,-9.080607496882143e-05,-0.00027691467065017256,-0.2303818498823856,0.0004874113542509515,7.564649321127518e-06,-0.00022202567940667026,-6.649457490929235e-05,-1.991851161214746e-05,-2.8416604360179062e-05,-1.690194981634875e-05,-0.00016470735871111666,-0.00031188150373766125,-5.317991635555618e-05,-0.0002954199329426382,-0.00021852716723681125,-0.00026169175963444924,0.00010626657719350968,1.3982687190822163e-05,0.00035815691202534033,0.0002790456527236453,0.0001544093017008432,-1.4515974193163065e-05,0.00020959476468151406,0.00010497736424680493,0.00013231201940449102,-0.0002288753994759414,0.0006754985641298726,0.00015034827172556172,-0.00010756724773981687,-2.1487816213669338e-05,0.7747195913327221,-0.0003041427151798028,-0.0002308827386516602,-0.0003103860369905386,-4.91275682154298e-05,0.00020963869568325024,-0.00027973771680233695,-0.00016493491070722916,0.03938768030623851,0.00017605193793319903,-5.07171751219072e-05,0.000194856602312307,-0.3050341274621745,0.34981603594208677,-0.0003213359475477083,-1.1329443227179621e-05,-0.00019083977922901274,0.00028912294395710384,2.130576866679334e-05,-0.00010168761669685332
ak4_jet2_pt,0.41932334827080064,0.5681196563878611,0.6595461647797034,0.055700072628668065,-0.018232950629521703,0.029818320481284702,0.13656685645367664,0.7164146892557686,0.04026158701085294,0.4798490280036652,-2.776739295431152e-05,1.0,0.6593940531624203,0.10627254977135665,-0.10288810514678486,-0.23172044126469346,0.7207773917291793,0.04430823882326161,0.0004484629716076622,-0.1791413666351877,0.20302037636927364,-3.121445605488411e-05,0.02740104149647061,0.6363254759364142,0.041664545298620397,0.02869562862165158,0.00017768485882406043,0.5053766909646241,0.16722275498910036,0.46145075866702195,0.005497932170156877,0.25883252345751745,0.04811533294623562,-0.000297097230941805,0.41816603345574094,0.0001294315242179206,0.00020199544299799937,-0.00041237131357429405,-7.561983569983976e-05,-0.0005865300026759459,-0.00019908240385993681,0.33047470110866634,-0.0005377643851618966,-3.1544913835673455e-05,0.0006451886813332259,0.0001872085344057732,-0.00045396299524995046,0.3730836248667901,0.0005266709761974774,0.4661680519039783,0.8062095098871056,0.5507994389040547,0.17676098468885504,0.4538140626447824,0.00010100323407169959,0.03505094133322839,0.7433482689147854,-0.00013665335413124292,0.00012252880423384592,0.0003797912956735354,0.0005851673072225353,-0.018901614501297088,-0.20607031131133174,0.39632351428051654,0.3914005839648144,0.49847779744507165
all_mT,0.3609692980825157,0.7371038300185125,0.9998411103907728,0.016767379239186846,-0.029271221030949823,0.03833160059064039,0.31533383249005803,0.6914513042630379,0.04617485681391965,0.5577528742249218,-0.0003494519301493089,0.6593940531624203,1.0,0.20581636786148721,-0.17654931370314683,-0.1325709217836352,0.6014240035704894,0.10344661536724155,0.00042824490360412733,-0.1284046267101654,0.5038949622359635,-8.533906498149439e-05,0.1718803336385304,0.7453292923477911,0.19789378152052922,0.03251383545109582,6.755541785038051e-06,0.8342592825026363,0.2983874306371959,0.7131444534439357,0.00031897571389349167,0.40401123044026827,0.009111759114558008,-0.0001612935711912322,0.3707350615414059,0.00011112367719492211,9.553528343091516e-07,-7.283742213201535e-05,0.0005128646412392206,-0.00023040984600683617,4.13114091041478e-05,0.4710020845967528,-0.00045165865099674486,-4.251436347419615e-05,0.00015794380874590392,0.00015795526855098325,-0.0002866617924398934,0.56062330320131,0.00014430504984246821,0.7984609865604111,0.8366983427006343,0.4814375869814024,0.3987330195948903,0.6714872050093467,2.131080435117917e-05,0.10136846756985347,0.8608401433516916,-1.294759989491398e-05,0.00014967971425312236,0.0005803994156846515,0.0004837182396905141,0.13325619087998852,-0.11746835350661823,0.4423818264887156,0.42761529742399895,0.6155832686242256
trijet_pt_rat,0.11366832661426857,0.1558569373577073,0.20550121772846372,-0.04994222871684679,0.018210710190178895,-0.09999947112654446,0.2005791145960903,0.15074674051868128,-0.08192127535299297,-0.0332507921339019,-0.00012659485595573937,0.10627254977135665,0.20581636786148721,1.0,-0.011909410486460598,-0.20487537096673417,0.09818241501927687,0.03154789687808378,2.315482256346971e-05,-0.4851734614832724,0.2687620515790053,-0.000496794828278574,0.23122636979644245,0.533599509469271,0.18412536849148045,-0.04125453312364875,-0.0003165512063044362,0.14385421455424857,0.025130524524605975,-0.1641053166617256,-0.002422213424930614,0.20763333882469767,0.021781112302031468,-0.00021144389985064524,0.08574244523023102,-7.996781672666547e-05,6.742019284856473e-05,0.00012586441442657213,-0.00015456969194159884,0.0001241034954821085,0.00029551066251398385,0.2536787093225349,-0.0007913127064784011,0.0004436010816043676,0.0003810429790748695,0.00022804526524183166,-0.0005051130780905383,-0.13480207994882248,-0.00026799265140988647,0.15472609694536518,0.1945437871079767,0.1306075695357319,0.2114117727046444,0.2984582832895732,-0.00015268618476977998,0.3104051802228708,0.2558453753182061,-0.00022257135044344818,-0.00019223795276725387,-4.49540536290597e-05,-0.00021682726208021013,-0.5388967091608404,-0.05490275235505901,-0.13872125962742402,0.1829926700184222,0.4384819309320845
ak4_jet0_bscore,0.3603192751551144,-0.1383489331507439,-0.17670697967571108,-0.20216276468701744,-0.19631873839026281,-0.0685306566869,-0.08714789744407125,-0.09681982036297888,-0.09567117602782454,-0.059612723981132106,0.0004652610789563155,-0.10288810514678486,-0.17654931370314683,-0.011909410486460598,1.0,-0.021643519190759682,-0.11135359681608498,-0.00945475560411755,-0.00022042393932034302,0.2963324443899328,-0.14409951812533656,5.402006220953725e-08,-0.14399937564491047,-0.18021040926955395,-0.08230399718274611,-0.1826362801236975,3.386185417321918e-05,-0.2961104331435625,0.025167586889704344,-0.15271579950789768,0.0002521016728958127,-0.23767362462287514,0.2410145363788017,0.00012937176235199276,0.049057479246179155,0.0006848092623696359,-0.00013991417008626223,0.000471124463139527,0.00019554321909243135,0.0003430542524318727,-0.0002305092332715031,-0.10969344299572062,0.00041458706495591067,0.0003918389704777365,1.7437982488765328e-05,0.00022031744523803563,0.0006172645439914087,-0.20451921720198235,8.156721764115926e-05,-0.3009800939285883,-0.14783078252457274,0.26316220255654604,-0.12456370802711836,-0.03782430411648156,-8.627527768793066e-05,0.10020832784553932,-0.17208380107611468,0.0006574803537938475,-0.0003896542305120379,0.00015187154072145484,-0.0005692780954207351,-0.039081547419125,0.13855435585064593,0.10732377785426597,0.20474337884156601,-0.09830685150716083
min_b_l_dR,-0.19942850507496912,-0.23364501040244498,-0.13199582974222382,-0.022869678910462116,-0.09108038124266635,-0.09430762055453255,-0.04557251100172535,-0.2518225678244423,-0.017257416399204237,0.03392525999741908,-0.00030527536747822643,-0.23172044126469346,-0.1325709217836352,-0.20487537096673417,-0.021643519190759682,1.0,-0.17941764463342197,-0.03462523991595159,0.0002833200017367014,0.15517673002068413,-0.015283861858718313,0.0001848199388662207,-0.09451907470579557,-0.28584709179441725,-0.18800824018107454,0.01245161064014291,0.00015275546192027977,-0.11179343142640198,0.4181267680165168,-0.07801917631445193,-0.005295678658458817,-0.008357397093360574,-0.0945487159540865,0.0008431412214343182,-0.17207432593857866,0.0001226289723438844,-0.00020796932209737537,0.00013422026211711406,-0.00010386647754551852,0.00023217127503484314,-4.527439764049542e-05,-0.07385258821470604,-0.00012988662840438962,-0.00031417844536285827,7.813044885325422e-05,-0.000519757876800816,-4.0250867453415045e-06,-0.06863053245685012,-0.000931804191309997,-0.12250183198092253,-0.25907015845886616,-0.243804788322752,-0.02599248813175792,-0.05731397211525652,0.0003572003235643191,-0.24019948408572767,-0.23146894648273228,0.0008283774797212311,0.0005081734311742077,-0.0003195140737125107,-0.0007142588588847196,0.1141259394953006,0.37764749217497995,0.05131797447363513,-0.2119734134010187,-0.32963625269356805
ak4_jet3_pt,0.2816621436072642,0.43042700018651453,0.6016297201904972,0.017329088624647136,-0.046885706180653255,0.0304451727794452,0.10643061764768344,0.5211662310375492,0.040248225580515655,0.4156095766935241,-9.080607496882143e-05,0.7207773917291793,0.6014240035704894,0.09818241501927687,-0.11135359681608498,-0.17941764463342197,1.0,0.03615864662394812,3.981497774264364e-05,-0.1610314296964111,0.15841471082791692,4.011687540688011e-06,0.014996523383685437,0.5199807593305859,0.028323493823118752,0.07021431393556828,0.00013683493326950374,0.4247897940457187,0.13081322819544752,0.3942487988078835,0.005448067613879058,0.3633061409585288,0.060680910050904105,-0.00020875120099778173,0.3153112160199623,9.484458000048033e-05,-0.00013986644275475746,-0.0002692443749528156,4.865849040959532e-05,-0.0005046825151557844,-0.00043382734826365714,0.45920789722110444,-0.0004893541022661635,0.0002587026843293126,0.0005372971993833202,0.00012688096555698723,-0.0004190300710077555,0.31295170690010127,0.0002162874404041764,0.3901836956308347,0.7068953631073626,0.3932912508726962,0.13765602259083703,0.3377673487056895,7.708359521298577e-05,0.016105111711919848,0.6447171961006105,-0.00018641013273605319,0.0001354702519469202,0.00023942409884030518,0.0003872736534507023,-0.004465056038665864,-0.16926383033622844,0.29062699048070545,0.28792617556299566,0.36631612071002667
all_pt,0.05065401860810728,0.0811944596397148,0.08821681357857336,-0.01076992391473923,-0.01712812725801256,0.0247122267573853,0.05255865929103071,0.05074403171973317,0.034755965255569406,0.18185150423025437,-0.00027691467065017256,0.04430823882326161,0.10344661536724155,0.03154789687808378,-0.00945475560411755,-0.03462523991595159,0.03615864662394812,1.0,0.0003659608694652481,0.016058024601077303,0.11401834864262486,1.4331457554172689e-05,-0.05828357680650217,0.08881804435050245,-0.01566785217318582,-0.00881514267815891,3.487705382276436e-05,0.10147144893937723,0.04282298711437581,0.0825138951089109,0.007898050890287658,0.03772043583912387,-0.030979062844758397,-4.1443278287991504e-05,0.033422561915073215,0.0001620931708176619,8.910879273773234e-05,-0.00033156923332659723,0.0003009195272103368,-0.00019010637413569204,-0.00037466087385755746,0.022349509376870247,0.0010550587403671875,9.572030317777351e-05,-0.00013457477238585337,-0.00011141785849357,4.0007566268289385e-05,0.053657231602211634,0.00013371200077181626,0.08099796390323814,0.06958466161539005,0.05496069663294129,0.10427542040152447,0.10311756217468407,-0.00016793294761383476,-0.012208009171852434,0.09481716642743086,0.00010683774458038329,-0.00014216815984657925,-1.9166006989700397e-07,0.0009250380794190364,0.006911838649248516,-0.08702690570234882,0.08713334973968496,0.03616096681809587,0.06775013323635291
jj_l_dPhi,0.00018606905813113087,0.00011285834620774087,0.00042563253928065275,0.00022670238455621588,0.0001386568776795017,0.2521887745460004,0.0003903726371825071,0.00017968663541203557,0.2122892012126976,0.0003436490061943298,-0.2303818498823856,0.0004484629716076622,0.00042824490360412733,2.315482256346971e-05,-0.00022042393932034302,0.0002833200017367014,3.981497774264364e-05,0.0003659608694652481,1.0,-0.00023437629557464875,0.00031782514330617984,0.0001801559311447198,0.00024054513454936364,0.00014601731110497075,0.0001665714010449449,-0.00021028854872334553,0.00019636481478465804,0.0004773256790986524,0.00014203592554476305,0.00022110884543038585,0.00017468877964931044,0.00032517082848938344,-5.207500004118356e-05,-0.0003307089736061617,-0.00037339482874972383,-0.00014081147256810646,-0.0002842549153197311,-5.120296942121139e-05,0.0008618738011622825,0.0002363528436083793,-0.0007724724997562108,0.0003387258979540471,0.0002855884963814935,-0.00026089497495007376,-7.665244825235708e-05,0.0001075193044622637,-0.20782569093965794,0.0002342568129183031,0.00023726446747838838,0.0004559449126682961,0.0002500948905934612,-0.0001341470256962219,0.0001802292380196456,0.0003535593616537852,-0.02322540755335755,-0.00018056166823669654,0.0003328090460643975,-0.0005146290990577329,0.41438348367992106,-0.30480885474494135,0.0007059907465444632,0.0001987026951885564,-0.000566771967429667,0.00034946760777183536,-8.848088753395867e-05,0.0003399686552867736
trijet_bijet_dR,0.08807622272139216,-0.13904789342989354,-0.12874800346217158,-0.08751448898050476,0.017770377577074434,-0.03329226768554806,-0.07567305816558499,-0.18428939691426666,-0.07261627584534926,-0.013516125851724237,0.0004874113542509515,-0.1791413666351877,-0.1284046267101654,-0.4851734614832724,0.2963324443899328,0.15517673002068413,-0.1610314296964111,0.016058024601077303,-0.00023437629557464875,1.0,-0.10044122358325605,0.0005883677678911857,-0.15069566905498358,-0.32169393961063425,-0.06508755002692379,-0.12318193811025216,0.0005045146155516761,-0.23981351803196707,-0.0007685050144785456,0.16081542273894395,-0.0005819748890330657,-0.18814693585020872,0.003903658379585738,0.0005989911781161147,0.13074685859906446,0.00046948229996650364,0.0002656824360497398,0.00020356676373767677,0.00042177606668466426,-0.00015127301480618953,-0.001270670750014376,-0.21380924424162745,0.0007456711981970516,-0.000147323719577367,-0.0006258401398110091,-0.00022506600407600603,0.0009284796324485147,-0.09338993490994471,2.9582181528993913e-05,-0.2511393179732413,-0.20956912605539713,0.14475585537915062,-0.08770323556531523,-0.1633162817963984,0.00035050528810605885,0.019093306815106906,-0.2118851988930799,0.0017431228662166684,-0.00024551410914068716,2.3387487356809363e-05,0.00018640799858230428,0.5304174489503468,0.30358114662723173,0.1286933959259093,0.15687694360938778,-0.26262763344148127
blnu_lnu_mT,0.12582045536204353,0.4178235624767355,0.5029248736179845,0.02336739710621939,-0.03479813074395687,-0.004404076237952631,0.6046490079817465,0.23528528965882645,-0.004814173147495066,0.24940288171218308,7.564649321127518e-06,0.20302037636927364,0.5038949622359635,0.2687620515790053,-0.14409951812533656,-0.015283861858718313,0.15841471082791692,0.11401834864262486,0.00031782514330617984,-0.10044122358325605,1.0,-0.00020093565301382185,0.16540942872728562,0.5437699712945917,0.16586107936671662,0.039219539747553905,-0.0001656888613883925,0.6572756934302664,0.2217667071113316,0.2312257310741418,-0.013537239481783436,0.1073931432582579,-0.05673773661631049,-0.0005116971327458053,0.15398137165055928,0.0005097492836308064,-0.0005680434453666254,0.00027946074449035677,0.0008452445649894942,-0.0003473298987159595,0.00022088648794728108,0.08500662465645602,0.0006597415183274126,-0.000411948865644933,-0.00031677995208287234,5.2456395942472765e-05,1.719950503232617e-05,0.16906631635030372,-3.2549707894601705e-05,0.6528434058945821,0.3374061065549836,0.18457818988738936,0.7531789170723147,0.7527535376012225,-0.00035463368207687385,-0.023984307150270664,0.5930408047854725,9.240882949126226e-05,0.00010423395596357115,0.0005883813218338423,0.00032218050028685137,-0.11588213906170919,0.02051508398863373,0.22655879473358578,0.09492374178339641,0.6448356836359533
jj_lnu_dEta,0.0005227197892173287,1.1866391417622479e-05,-8.413907111815304e-05,-0.0008586042740162869,-0.00015383280142912002,-0.00036579417258743844,0.00019428446477500573,-7.20345737244848e-05,-0.00036402491420513207,0.00016137453676088998,-0.00022202567940667026,-3.121445605488411e-05,-8.533906498149439e-05,-0.000496794828278574,5.402006220953725e-08,0.0001848199388662207,4.011687540688011e-06,1.4331457554172689e-05,0.0001801559311447198,0.0005883677678911857,-0.00020093565301382185,1.0,0.0006806532865737909,-0.00021945754720042532,0.0007054962506136218,-0.000379247603825003,0.9584276954280705,-4.066460937485658e-05,0.0001023348444702871,0.0003080543139573826,-0.00016951630500192994,0.0006891857440674631,-0.0008019997379677807,0.6457019940709101,-0.0003622185422519136,-0.33209156242208787,0.0005417729347951088,-0.25941998696071955,-0.0011777565328607298,-0.27763444835527695,-0.25433070330303836,0.00024801452349388606,-0.000341899643536832,0.00012659839642033607,0.000532900345902375,0.4202671755860722,-0.0003853049575034974,3.444675347995473e-05,0.35830270703986417,-6.859134983699151e-05,2.7045656100723714e-05,8.825556198010277e-05,-0.0001649304736432578,-0.00028963077370225784,-0.00039708627724865383,-4.8682899041542126e-05,2.052622362207942e-05,0.3969575332491357,-0.00022966523391944224,-7.283066286216642e-05,0.05702517862227,0.0013098092555423985,-0.0001281268765675878,0.0002929966045203429,6.387330780282502e-05,-0.0003989601810337733
jj_lnu_dR,-0.0668766815668336,0.03650159510784059,0.17349172641651986,0.044465058494986894,0.033253833065904695,-0.014122677002880026,0.11387247575487988,0.025577111780644944,0.029809591691723213,-0.34033070797831255,-6.649457490929235e-05,0.02740104149647061,0.1718803336385304,0.23122636979644245,-0.14399937564491047,-0.09451907470579557,0.014996523383685437,-0.05828357680650217,0.00024054513454936364,-0.15069566905498358,0.16540942872728562,0.0006806532865737909,1.0,0.18771898294643258,0.6974746801587992,0.056099002810541254,0.0006146773769775054,0.3043739072965887,-0.047899517533108144,0.09811633767002734,-0.005713094150339938,-0.018942205040714245,-0.017094233019420244,-0.00012053309748433399,-0.07218730954046618,-0.00041639890944381394,-0.00015071014791629694,0.00015285859882579117,0.0002077961868999831,4.417003998404734e-05,-0.0003115379217037966,-0.033406860888787866,-0.0007676310311591936,-0.0004965347681074288,-0.00030087282261719223,0.0005068519230108905,-0.00011924546116531659,0.09546494754861784,0.0005941326031038097,0.3685652459728667,0.024584197154191457,-0.09156713038285544,0.10202677172527573,0.08812214919604364,5.642761665055486e-05,0.18802871312832575,0.06924412106162216,-0.0004119866377239316,-0.00023706576549720678,0.00011669975326659759,0.0004539307185839552,-0.012816302887829888,-0.1374598659413228,-0.21815580520500777,0.025781408521589975,0.24464139398840962
trijet_pt,0.4142596752783239,0.8310713535359159,0.7447337017959976,0.0273154913025621,0.022919706352882697,-0.003337486057880312,0.3730042413754295,0.7305249449759181,0.01623619790001289,0.4641808906903105,-1.991851161214746e-05,0.6363254759364142,0.7453292923477911,0.533599509469271,-0.18021040926955395,-0.28584709179441725,0.5199807593305859,0.08881804435050245,0.00014601731110497075,-0.32169393961063425,0.5437699712945917,-0.00021945754720042532,0.18771898294643258,1.0,0.1753586750214914,0.03190965256456599,-9.573354143298436e-05,0.6867136947580876,0.1226639920138686,0.4006233204042919,0.002645255670440664,0.26911796083254924,0.012050672824729663,-0.0005323951314356079,0.4084096279733604,-8.35769529807724e-05,-0.00031002093972573455,-0.00019961406108453812,0.00015551375475157496,-0.0003388359997067685,0.00014202341242138374,0.3178052675979344,-0.0006873862489099061,0.0002631502871647592,0.0005936601861910083,7.448627981877583e-05,-0.00012424039434252577,0.31335486303555943,0.00032096424870161537,0.6560531936651692,0.8424760839395333,0.5409604015682278,0.45952601957064565,0.6430113679600472,1.7888745765370274e-06,0.1343108020940408,0.892646288016259,-0.00029990137654388086,-2.1586416346922744e-05,0.0006068326965582694,0.0006336177240610181,-0.22282876876000318,-0.1903929373301954,0.35770615129511685,0.38499766779671246,0.8199003058267818
jj_l_dR,-0.010905903536240432,0.06609244254898665,0.19878001207364535,0.025250804154219295,0.014728315217278048,0.044112757683254226,0.1654867580197412,0.04631575887143754,-0.011902216427325144,-0.17495648853733048,-2.8416604360179062e-05,0.041664545298620397,0.19789378152052922,0.18412536849148045,-0.08230399718274611,-0.18800824018107454,0.028323493823118752,-0.01566785217318582,0.0001665714010449449,-0.06508755002692379,0.16586107936671662,0.0007054962506136218,0.6974746801587992,0.1753586750214914,1.0,0.03624284847356241,0.0007110710261713627,0.2982035484708148,-0.07110965171973473,0.11137426854967838,-0.008986497313042855,-0.008873461913559113,-0.01220363369751526,-7.518615395808367e-07,-0.02648397674537187,-0.0004777298072732042,-9.487623829969797e-05,-0.0003407867037343089,0.00042575914866192457,0.00010561716529281283,-0.00019067401914765254,-0.01850012948634601,-0.00011014512323794511,-0.000335956419554528,-0.0001533233463772848,0.0006194128468580735,-0.00022906210383141128,0.08415555777738701,0.0008952696492799112,0.33998478723295456,0.051758052988952905,-0.024896228354025697,0.042861166983384956,0.11428616559028806,-0.00018859276098810276,0.1542244170391387,0.08747976208891557,-0.00026643563109515176,-0.00027743607745273703,8.798868036106982e-05,0.000783583241551691,0.02139211827002196,-0.014734347373714391,-0.11681761372364093,0.06010504608663238,0.2166646753355001
ak4_jet3_bscore,-0.21885729889661173,0.018591746147896795,0.03264244282801646,-0.15556467513604857,-0.1818060067707687,0.03383518794409699,0.023445711234543472,0.008956926451482768,0.045940964154100566,0.01643515731222875,-1.690194981634875e-05,0.02869562862165158,0.03251383545109582,-0.04125453312364875,-0.1826362801236975,0.01245161064014291,0.07021431393556828,-0.00881514267815891,-0.00021028854872334553,-0.12318193811025216,0.039219539747553905,-0.000379247603825003,0.056099002810541254,0.03190965256456599,0.03624284847356241,1.0,-0.00034533244928545525,0.11591578644011732,-0.05078450475526961,0.05297318370318515,-0.001570151543855183,-0.13176106855768951,0.2180287035505357,-0.0004247146354155053,-0.03273244246233817,0.0001765829129570114,-0.0006806781057925459,-0.00023036600421360293,0.00012829788994233733,-0.0002342403632224293,0.0014961570584337673,-0.00345879329268699,-0.00045453741800461077,0.0002447335228841932,0.0005281110021583916,0.00038120284683575454,2.6701320466319603e-06,0.10069594944950315,0.0002641273815402624,0.11884249484349269,0.024694876103065116,-0.1618320420162677,0.03757689834556158,-0.031391839724761464,-0.0003187910106425788,-0.062405504586109946,0.03476676025241336,-0.0004905546946105788,-0.0001410895112365783,-1.2992717215978553e-05,0.00021130064731410064,0.033690880769376416,-0.07735712881017288,-0.0352358167828874,-0.14919949443028893,0.006505514185469647
jj_l_dEta,0.0005741091268884345,5.761943563946295e-05,5.8113164503585e-06,-0.0006880259801845548,-0.00010079925740544114,-0.0005089901542535132,0.0002723972393812784,-1.5509899074170676e-05,-0.0004290339742893743,0.0003602738234789404,-0.00016470735871111666,0.00017768485882406043,6.755541785038051e-06,-0.0003165512063044362,3.386185417321918e-05,0.00015275546192027977,0.00013683493326950374,3.487705382276436e-05,0.00019636481478465804,0.0005045146155516761,-0.0001656888613883925,0.9584276954280705,0.0006146773769775054,-9.573354143298436e-05,0.0007110710261713627,-0.00034533244928545525,1.0,2.3958889804716647e-05,2.5818859630389467e-05,0.000351057914999127,-0.00012908448702706528,0.0006480521301804221,-0.0006026384277799552,0.638118074110013,-0.00020844108621987986,-0.2946099363213758,0.0005052277353278019,-0.21484459132921,-0.0012495708174147606,-0.23717365577925567,-0.22072593338734406,0.000336138998956213,-0.00048205854068040274,4.868220580138679e-05,0.000572633564275587,0.5343497312122172,-0.0003679992078627865,1.2981243194470394e-05,0.29802131159713685,-2.1985813860559563e-05,0.00013054229955475617,0.0002251975113282729,-0.00019060959917778183,-0.0002710351310704504,-0.00035684351045200345,-0.00014435339344418365,0.00011610122662915863,0.4015510221852425,-0.00023678578935545233,-0.00015811126538211323,0.062485383458830666,0.0012090050399128126,-0.00017646681280443605,0.00035907569951558813,7.556431563368813e-05,-0.0002346068200800367
WW_mT,0.18229880980722565,0.6723237013047894,0.83391301450257,0.07463978929644309,-0.036693881662026084,0.05535473021043284,0.4106329223460041,0.549571994524204,0.0688453528154681,0.4133987931041667,-0.00031188150373766125,0.5053766909646241,0.8342592825026363,0.14385421455424857,-0.2961104331435625,-0.11179343142640198,0.4247897940457187,0.10147144893937723,0.0004773256790986524,-0.23981351803196707,0.6572756934302664,-4.066460937485658e-05,0.3043739072965887,0.6867136947580876,0.2982035484708148,0.11591578644011732,2.3958889804716647e-05,1.0,0.2012842590640956,0.7015319964991269,-0.004613463575143678,0.22287493951908102,-0.03644428602665493,-0.0004037723990753571,0.16622252337887716,0.00010288544742846341,-0.00013528804683806423,-7.929665439518671e-05,0.00047491249764405554,-0.00019465080543443582,0.000356919012380181,0.23165504118610122,-0.00022601001506015973,-0.00021917632850021443,0.0001995478716117383,0.00033950455729538445,-0.0002455032928401671,0.7094688298709878,0.0003433788510591222,0.9915157702631683,0.6645888473613345,0.22891027825155078,0.509680485555898,0.6336163630695861,-0.00029136244589564417,-0.04065138756614562,0.764804578026201,-0.0003863566600747456,0.0003035324140946379,0.00041247551506221167,0.0005840210275065364,0.09197693580869515,-0.18252155646774565,0.3111325312226838,0.12301968832646147,0.6337687699739637
blnu_bl_mInv,0.17515144179386982,0.19294181558822587,0.2982997757519599,-0.03777245634025497,-0.008829648381315905,-0.046287275598521804,0.3117510179369465,0.21336121237377426,-0.028045440720206,0.2816973125076257,-5.317991635555618e-05,0.16722275498910036,0.2983874306371959,0.025130524524605975,0.025167586889704344,0.4181267680165168,0.13081322819544752,0.04282298711437581,0.00014203592554476305,-0.0007685050144785456,0.2217667071113316,0.0001023348444702871,-0.047899517533108144,0.1226639920138686,-0.07110965171973473,-0.05078450475526961,2.5818859630389467e-05,0.2012842590640956,1.0,0.11852172624830871,-0.013451146792637638,0.07616722764360612,-0.05188817739818363,0.00021937834569080972,0.21685712778490798,4.590315144515043e-05,0.00026490070683319645,4.255986652777173e-06,4.9054427959054874e-05,-0.00021392951800452048,-0.0002502266241823345,0.052376322630491925,2.8216169734674557e-06,-0.0006264214003639561,-0.00022649135592344257,-0.0005982064084885701,-0.00014051528056063925,0.07212203740654993,-0.000373455211156956,0.17075749602203805,0.20781029281322907,0.25864217643019266,-0.0046653170697212734,0.5758050711848466,0.0002487095095192442,0.03605517530278271,0.23516056552568051,0.0003490335117607389,7.803092020677269e-05,0.00043189845141873356,-0.0005693818279955984,0.046391388313552086,0.21713658132702454,0.29299016626153324,0.2572326804329868,0.09774495180548262
trijet_mInv,0.23929456560426046,0.5274051229038845,0.7129817386393035,0.051159270057969365,-0.012211129792041756,0.05278075940454822,0.13244603078839853,0.47038059143614125,0.058633443838880424,0.37844566368226495,-0.0002954199329426382,0.46145075866702195,0.7131444534439357,-0.1641053166617256,-0.15271579950789768,-0.07801917631445193,0.3942487988078835,0.0825138951089109,0.00022110884543038585,0.16081542273894395,0.2312257310741418,0.0003080543139573826,0.09811633767002734,0.4006233204042919,0.11137426854967838,0.05297318370318515,0.000351057914999127,0.7015319964991269,0.11852172624830871,1.0,0.0032597608499213898,0.14709973341207164,-0.018527781412102005,0.00048770204901858364,0.25812714396149367,0.0002836955664095339,-2.5614375901959224e-05,-0.00020777946916596864,8.852219276425088e-05,-6.745407364859889e-05,-0.00010525180684656403,0.15664899450902894,-0.00034951768527202866,0.00014799914356620927,0.0002974490862499102,0.00019653723833085087,-0.00015707222190579153,0.8006129521076494,-9.431107025009694e-05,0.684267788704176,0.5479035275626333,0.32752572718956396,0.2120644763094823,0.30514119339966456,0.00019741963065378492,-0.005881048828556966,0.53634336663383,0.0004489122139440509,0.00029169492840351656,0.0004388128334256777,0.00046543804970294503,0.4492898709827369,-0.0849390754029495,0.36272036364280835,0.2543260671487193,0.3224963003410098
