,bjet0_pt,ak4_jet0_pt,all_mInv,ak4_jet2_bscore,ak4_jet1_bscore,min_b_l_dPhi,lep0_pt,ak4_jet1_pt,min_b_lnu_dPhi,WW_pt,bjet_bijet_dPhi,ak4_jet2_pt,all_mT,trijet_pt_rat,ak4_jet0_bscore,min_b_l_dR,ak4_jet3_pt,all_pt,jj_l_dPhi,trijet_bijet_dR,blnu_lnu_mT,jj_lnu_dEta,jj_lnu_dR,trijet_pt,jj_l_dR,ak4_jet3_bscore,jj_l_dEta,WW_mT,blnu_bl_mInv,trijet_mInv,lep0_iso,nAK4_nonbtag,nAK4_btag,bjet_bijet_dEta,bjet1_pt,ak4_jet0_eta,ak4_jet3_phi,ak4_jet1_eta,lep0_phi,ak4_jet2_eta,ak4_jet3_eta,nAK4,met_phi,ak4_jet1_phi,ak4_jet2_phi,lep0_eta,trijet_bijet_dPhi,mjj,bb_lnu_dEta,WW_mInv,all_jets_HT,bjets_mean_pt,met_pt,blnu_mT,bjets_dPhi,bjets_dR,all_sT,trijet_bijet_dEta,jj_lnu_dPhi,bb_lnu_dPhi,bjets_dEta,bjet_bijet_dR,bb_lnu_dR,bjets_pt_bb,bjets_mbb,blnu_pt
bjet_bijet_dPhi,-0.007663419061304892,0.015197021049866453,0.025520283915696374,0.013912953380110615,-0.013978193264571715,-0.1550530627227285,-0.015394830955894652,0.02151679146081059,-0.23413479497758383,0.018225859901628734,1.0,0.013721894309368423,0.025378552756877327,-0.0048229913517081596,-0.009531136580076182,0.01368984210735447,0.008866740585077222,-0.0023077061465131142,-0.3300463414352598,-0.004223445372275839,-0.0019581640976247903,-0.011512616215098895,-0.00195518335816885,0.008579882490957123,0.005884874348009856,-0.012071788021065587,-0.009022971416256824,0.01773422946809721,0.005956305359359055,0.03564864334660085,0.02235884750315918,0.017972084518442507,-0.018949399033835457,0.0036703767664926813,0.03589227829236332,-0.0029337389466784947,-0.0014738586955537094,0.020217047501394494,0.0028471616960833532,-0.015587552254332233,-0.013299830734885505,0.00723814699785491,-0.0032822642137861338,-0.006770742252597611,-0.0008418153530617478,-0.015163867781511202,0.8263100117969487,0.024336784940956136,-0.010977709573334255,0.01684746579462225,0.0198742528471021,0.01925140657016328,0.010182374882293234,0.013872178915167415,-0.005628247944473769,-0.010128512318720211,0.01567387818032399,-0.005718354489359252,-0.3667216811926084,0.32609753143743303,0.012770528082032934,0.004617449228615711,0.010775692135928444,0.025812215704459487,0.0065970315532799,0.008106816584357123
ak4_jet2_pt,0.2053800334841085,0.4061426147592188,0.5655331735498718,0.09758379572305899,0.00932158120208438,0.04632140929904871,0.010854187618439643,0.6623358340816534,0.05722832813724056,0.40480807081917247,0.013721894309368423,1.0,0.5650588307114857,-0.06475010396600811,-0.18575933724907565,-0.012895774766026283,0.6644139998206251,0.02626429755492917,-0.008280823266643778,-0.18772093486841274,0.09384723074455371,0.013570878850826182,-0.01461705940240562,0.433421853596419,-0.013219226280873573,0.0690273989255175,0.017827814305062927,0.43974840555636024,0.206342943150518,0.44017514369733757,0.016013819014884956,0.23354530354574157,0.028244725588855362,0.025525107481480607,0.33432723836677836,-0.007515150618963179,-0.015110852017901202,-0.006951415827618845,0.009443915488222938,-0.0185342466487701,-0.0060419318554681125,0.3061451802144654,0.005526860016631811,-0.0014375884425833073,-0.0038937303195982678,-0.007494265291293856,0.017163517195057737,0.37750904181530753,-0.01773511461962532,0.36746302308996315,0.7548474031271339,0.41428238978394827,0.1283035542653601,0.3253513039720808,-0.008630149534722941,-0.1648369111050562,0.6588164385560566,0.016676870051796057,-0.008258294968352516,0.0032767331488770517,-0.01837817237786858,0.033548938090525525,-0.17523465905854654,0.36267033376927,0.1756851037126404,0.295070229373096
all_mT,0.3049333112766222,0.6374482153016805,0.9997930844369304,0.01458037653175975,-0.005188238592265399,0.048236570202516434,0.25302150936895024,0.6181930945150205,0.03752078813302398,0.46205670626798934,0.025378552756877327,0.5650588307114857,1.0,0.16813254188914367,-0.17466381972525108,0.035565863439613696,0.48707586879176257,0.09252296565211823,-0.013963506653986537,-0.06726117631330951,0.49547783751761265,-0.044615943657713784,0.21914676568931019,0.6778056556969295,0.26086390541264365,0.06310080407928055,-0.041921379534665425,0.8295643943221593,0.31771191787657327,0.7509644101323308,0.007072718228715074,0.33098059478783043,-0.011263691167113468,-0.0348151833680398,0.2871286191951977,-0.010673869952006925,0.0030441097503981582,0.005373797252771251,-0.002889614995848761,0.0019736178895603893,0.0010670972220973864,0.39423805810541007,-0.005050405343076878,0.01777193025093702,-0.017202029532803968,-0.01827661482531763,0.023298825467128418,0.5620035838143752,-0.010056694666743499,0.7582086549187984,0.770110453950188,0.46492804073413013,0.41705031290874306,0.625112680357036,-0.0010283402048328581,-0.014315152606659375,0.822968119417542,-0.020713753911120816,-0.031231659836491437,0.0028906943111243473,-0.002190294289819433,0.14649117442726725,-0.06622960538513281,0.4218030886787629,0.3477558850834079,0.5624909804292175
trijet_pt_rat,-0.0076396844298072825,0.0474238982470819,0.16646219226278008,-0.11012572438801686,-0.05370457829940492,-0.040774834437342825,0.1186605293599783,-0.010913946235549856,-0.02269106203359738,-0.19673301893056117,-0.0048229913517081596,-0.06475010396600811,0.16813254188914367,1.0,-0.0913908078104297,-0.23328690226106097,-0.029082648245412325,0.10492427729340206,0.024705555260050832,-0.5012528664666259,0.23221336288080247,-0.024034732933533944,0.4316032596558112,0.5787513674184787,0.3984020345390491,-0.0032192887994320313,-0.023726756422031665,0.17340714058026424,0.030086466661216314,-0.15908081482087275,-0.009509889482535908,0.23978456347684873,-0.10431048732125994,-0.006839165070469094,-0.10674724407581815,0.015619223710068568,0.008690156909662367,0.0035985424074994354,-0.007051113631542611,0.01592513172429829,0.011487054082619885,0.21132147163998527,-0.0055386565665100345,-0.01799669389642198,-0.0005042645094247269,-0.0038412869245190153,0.006692834227486781,-0.025130939642290757,-0.017142904484745515,0.22521368002042516,0.048286462639434174,-0.08309071426389712,0.2063521360374396,0.23975550160560022,-0.0036386449903577692,0.3415449835674311,0.134423970648372,0.004443121115075742,-0.004350262333257668,-0.0008996556924602939,-0.022062000717597664,-0.5785001194578433,-0.05648436700700428,-0.2491543702444608,0.13847186912365764,0.43566821055620153
ak4_jet0_bscore,0.36893505012137096,-0.005955874245481977,-0.1742953342361651,-0.1841183799424927,-0.3128668888407592,-0.05740749495847834,0.009778239308465416,-0.15398054369031008,-0.09430111517690276,0.14298191854587086,-0.009531136580076182,-0.18575933724907565,-0.17466381972525108,-0.0913908078104297,1.0,0.10185506668396513,-0.1911625467255013,-0.03497157351590405,0.0002756976413488852,0.3220395768340513,-0.012576400252062057,-0.03202602694412476,-0.2705207339026814,-0.19699089386075733,-0.22019949107695325,-0.14270300256294272,-0.029738918918204175,-0.2738183199690683,0.09064496667721851,-0.13585180023759258,-0.008564139256847946,-0.2404165457495075,0.1938193113501846,-0.015271184151201404,-0.013275390884671487,-0.009435753055794693,-0.029635491683307456,-0.02106792314362337,0.024129176047939703,0.00018690469624710858,0.00801460237090926,-0.14293139331512464,0.018111346901057684,-0.014808625915843527,0.00023611104605810666,-0.021587214305740267,-0.014784664507337302,-0.2562567945708826,-0.003556709861379545,-0.3085235861370706,-0.1430535112537552,0.30368430216592235,-0.022742212251838326,0.032762068036633105,-0.003383189472430836,-0.08546946875058933,-0.12144791991477712,-0.012795252218763403,0.011508844225113097,0.005084018628499863,0.008983902627460525,0.07936447948788428,0.23004316291880253,0.28714518518434085,0.07851008916534385,-0.09560800608156582
min_b_l_dR,-0.040124447965982746,-0.058094955804583445,0.03651737227501828,0.07912949347004078,0.07750892423870835,-0.12954921958498333,0.10738460326352296,-0.009738952216899624,-0.060403223358554047,0.2589288064486376,0.01368984210735447,-0.012895774766026283,0.035565863439613696,-0.23328690226106097,0.10185506668396513,1.0,-0.02005491539930619,-0.034849047089329704,-0.016369536707875908,0.16808712002874174,0.10313583519088894,0.002239180877550956,-0.2126793718408884,-0.19901191590654618,-0.24464551018870453,0.012717836959998173,-0.0016868519129372697,-0.02667188907654695,0.4972695938461401,0.006708271704020066,-0.01599524783490676,-0.13342520100163005,0.19121265541651342,-0.02305290160887044,0.1260478919507233,-0.010084125104772882,0.007895431639555816,-0.010194467327918772,0.019174482449906372,-0.0081439452252532,0.009933635282374445,-0.014692485288713237,0.018996822758125857,0.019384712720808113,0.0060223395106128045,0.00667789056925619,0.007929180493935583,-0.07988192298214303,0.02226797553035325,-0.08371900495692156,-0.04138555399707479,0.05639158166448535,0.028791006282010725,0.18895994169607871,-0.007853520136047105,-0.4379869277189482,0.0018229383596836057,-0.026805138092191292,0.014622684496639076,0.007420522323958866,0.006577607762085001,0.21844709372333984,0.3568570453270592,0.3168765391367573,-0.13624783541597987,-0.23180567660611798
ak4_jet3_pt,0.11452527122963617,0.27870918891568164,0.4876454811278541,0.04754339179896289,-0.0023930251326210613,0.059974091564482024,-0.018519138437278516,0.44005301644918626,0.07883161319037493,0.3053652493168496,0.008866740585077222,0.6644139998206251,0.48707586879176257,-0.029082648245412325,-0.1911625467255013,-0.02005491539930619,1.0,0.016762279208128783,0.010864404972012517,-0.19197330450674235,0.030494189463150786,0.00542973953548422,-0.0010545888162631697,0.3354330094399029,-0.003842284132331529,0.10243277588275464,0.007492545172401183,0.33056959059974955,0.13895028208029048,0.3310482060014593,0.009777938670150633,0.3354425434589052,0.037947502985739165,0.014665442258918512,0.2477790864460158,-0.011438854814565132,-0.01203099377568137,0.0029630425271750596,0.009037919893398824,-0.003626045281092882,-0.0223861354224797,0.43769339287366005,0.010924161197737899,0.0090392035265588,0.005701813782901005,-0.0028907305601084334,0.0085930296470758,0.27949064603476914,-0.006545284130982366,0.2746014525401711,0.6398094118871214,0.2750408572051592,0.07072479967601256,0.20885461846907383,-0.008059901482163285,-0.13225796354640357,0.5394577165421186,0.012649129494003281,0.010659426877397023,-0.020080360703864042,-0.005238430447136408,0.017402514495794583,-0.15384116717699461,0.23589320041776196,0.1308203002141735,0.19291465541830696
all_pt,0.014966839175627416,0.065557893768504,0.07550084940153759,-0.00449118110633922,-0.0012498541747795037,0.010081108826778179,0.06222331389152858,0.03076388824134078,0.0465699908477314,0.07411159384056387,-0.0023077061465131142,0.02626429755492917,0.09252296565211823,0.10492427729340206,-0.03497157351590405,-0.034849047089329704,0.016762279208128783,1.0,0.007704466848312688,-0.029027372472973198,0.11660534442946632,-0.010688549736591921,0.039653538697634154,0.14706432370600986,0.0586383880789338,-0.006631541602081304,-0.0040799874029223086,0.10242908230749861,0.014938107853066623,0.04522225253583753,-0.005593234918336065,0.032403248078270455,-0.01886174537432704,0.00807140072811685,0.017428215735455287,0.03248266803112508,-0.010617736104966014,0.007896204088533417,0.019240910988931905,0.01574541841329513,0.007748703713111716,0.024874599707631288,-0.006476300481469974,0.017878073294900258,0.006741506277831992,0.004740352073272141,-0.0043757841864789015,0.04233179061799811,-0.02630180543041786,0.09206050161878593,0.05555398768338703,0.025213242731815955,0.08639241989105373,0.07926060814938221,-0.0006331313174818794,0.023067874247397792,0.08815394977466567,0.017917769819313326,-0.020968976732096536,0.013181524949132545,0.00962829457739842,-0.07270216335537197,-0.11104243539002412,0.02578750492221651,0.022067462414804704,0.05984174859671154
jj_l_dPhi,-0.0022941790696027215,0.0022369353247909253,-0.014119974888280415,0.01764480058950901,-0.006651529251137533,0.29628140932037267,0.021244213429273382,-0.011021145726451935,0.276612031935334,-0.02037801852165084,-0.3300463414352598,-0.008280823266643778,-0.013963506653986537,0.024705555260050832,0.0002756976413488852,-0.016369536707875908,0.010864404972012517,0.007704466848312688,1.0,-0.009831261723450582,0.006876601355176728,0.00364747337370807,0.015053733247268606,0.008647946962642256,0.008426582809034057,-0.014846697774110202,-0.0012955473158616892,-0.012361717675208939,-0.000544983271390643,-0.0288028520996212,-0.004289287156387228,-0.0010943227828272924,0.004210919209744171,-0.0011133830135451554,-0.004213707580602263,-0.015962212775450808,0.007969630839860992,0.0007078012977752024,0.01042775302964852,-7.705444109618793e-05,0.01884223109675583,0.001921343013810147,-0.004477975852926557,-0.0032978595024714635,0.013331466993392362,-0.005198720495497783,-0.3023297799923238,-0.010785423735726858,-0.004790009607387258,-0.009520883301227578,-0.001170581431209628,-0.004971545452153659,-0.004720119270603846,0.004476240854513888,0.06784439929734307,-0.006057616037716515,0.0027492505054960356,-0.006636425015348519,0.5656742937287547,-0.3963946277910024,0.00030834010083516025,-0.023515646546965432,-0.007361688633344738,-0.014761291409625281,-0.007089120664270851,0.014503212266755348
trijet_bijet_dR,0.20821089382072638,0.06719754943422708,-0.06680753471470549,-0.095902952723455,0.02392223049486648,-0.022635926780985638,0.07633215209827036,-0.19904214000339931,-0.10660858978083511,0.16429932367962907,-0.004223445372275839,-0.18772093486841274,-0.06726117631330951,-0.5012528664666259,0.3220395768340513,0.16808712002874174,-0.19197330450674235,-0.029027372472973198,-0.009831261723450582,1.0,0.07913545750043291,-0.00847148250856704,-0.2531571790307396,-0.25597566983315373,-0.1616000818632876,-0.11682524900167612,-0.011082037537872146,-0.17846876004298337,-0.10469334709409836,0.21527735572224138,0.00929022367016205,-0.2260925893361827,0.0487209731952424,-0.025920548266237277,0.13565320871869468,-0.02361841549565302,0.0037154706716469948,-0.004272709534278886,0.02070289981008846,0.0028215518564868175,0.012224597383339524,-0.2376041762611043,-0.008469080149703502,-0.005811617594506986,0.004978457067401416,0.0008600845061771978,-0.010139269514835425,-0.15002547810340217,0.017075194348266563,-0.22125143934604538,-0.13842434575027762,0.27411141400550754,0.04370923950034755,-0.11914322453504049,0.0051533830816488605,-0.09454217405774527,-0.08010547375842557,-0.042100763825209414,-0.0069567951030403575,0.005348692471645973,0.019053810899333907,0.578344314021012,0.3015761791711401,0.2956416508505899,0.1038408799220088,-0.17988937850998507
